airlight,airlight_bin,beta,beta_bin,cbrfrc_delta_cr_psnr,cbrfrc_psnr,cr_psnr,cr_strength_bin,crplus_delta_cr_psnr,crplus_psnr,diag_lfv1_target_residual_cosine_lf8,diag_target_residual_norm_lf8,diag_target_sign_flip_rate,filename,label_ignore,label_intervene,label_max_candidate_delta_psnr,label_min_candidate_delta_psnr,label_preserve,label_safe_candidate_count,label_safe_candidates,lfv1_delta_cr_psnr,lfv1_psnr,residualcalib_delta_cr_psnr,residualcalib_psnr,risk_lfv1_residual_norm_lf8
0.95,A>=0.95,1.37,1.1<=beta<1.4,-0.001694695526001766,28.21405431235503,28.215749007881033,weak_cr_q1,2.47980741037178,30.695868882902207,0.25990837812423706,26.216320037841797,0.01921728625893593,7_0.95_1.37.png,0,1,2.47980741037178,-0.001694695526001766,0,1,crplus,0.2615078756325282,28.47725688351356,0.07667175652651181,28.292420764407545,8.861424446105957
0.55,A<0.65,1.84,beta>=1.7,-0.008126385510372813,28.80858878503193,28.816715170542302,weak_cr_q1,4.68720776419589,33.50402149704624,0.9334406852722168,33.681819915771484,0.02112093474715948,800_0.55_1.84.png,0,1,7.581792804825298,-0.008126385510372813,0,3,"lfv1,residualcalib,crplus",5.892534634179206,34.70924980472151,7.581792804825298,36.3985079753676,20.532207489013672
0.62,A<0.65,1.22,1.1<=beta<1.4,0.0006482780692067536,37.857799951554014,37.85715167348481,strong_cr_q4,-0.07844504652785389,37.779112947071056,0.3271496295928955,10.43479061126709,0.06491253711283207,801_0.62_1.22.png,0,0,0.4768580264098716,-0.4065709707223135,1,1,residualcalib,-0.4065709707223135,37.450580702762494,0.4768580264098716,38.33400969989468,8.342267036437988
0.67,0.65<=A<0.75,0.91,0.8<=beta<1.1,-0.003967377509340508,38.144707811174705,38.148675188684045,strong_cr_q4,0.5467618921677868,38.696113864213125,0.3682396113872528,10.414896011352539,0.062124842777848244,802_0.67_0.91.png,0,1,0.7842720607320075,-0.003967377509340508,0,2,"residualcalib,crplus",0.09247613556667744,38.24115132425072,0.7842720607320075,38.93294724941605,7.125426769256592
0.96,A>=0.95,1.38,1.1<=beta<1.4,-0.0027645146618375804,30.803912888288558,30.806677402950395,midlow_cr_q2,1.4179419056489024,32.22437671552918,0.39997363090515137,25.245342254638672,0.048027265816926956,803_0.96_1.38.png,0,1,1.4179419056489024,-0.0027645146618375804,0,3,"lfv1,residualcalib,crplus",0.5824454777391175,31.389122880689513,0.5705165300864472,31.377193933036843,13.576351165771484
0.64,A<0.65,0.58,beta<0.8,-0.004852230842921301,40.71480126177727,40.71965349262019,strong_cr_q4,0.7008006063216428,41.41990479198132,0.45105403661727905,7.670334815979004,0.05843106284737587,804_0.64_0.58.png,0,1,0.7008006063216428,-0.004852230842921301,0,3,"lfv1,residualcalib,crplus",0.3914702807356676,41.11112377335586,0.44785766716413633,41.167511159784326,5.449740409851074
0.64,A<0.65,1.71,beta>=1.7,0.005093169933196862,34.33343473399806,34.328341564064864,midhigh_cr_q3,1.0686597654943029,35.395541121831265,0.4755677580833435,16.608915328979492,0.047934640198946,805_0.64_1.71.png,0,1,1.2042379859628554,0.005093169933196862,0,3,"lfv1,residualcalib,crplus",0.7432802369951474,35.07162180106001,1.2042379859628554,35.53257955002772,9.231066703796387
0.86,0.85<=A<0.95,1.72,beta>=1.7,-0.00021743264208851087,32.15218125831583,32.15239869095792,midlow_cr_q2,1.5175376126390958,33.66670705505407,0.6691854000091553,21.45067596435547,0.056613098829984665,806_0.86_1.72.png,0,1,2.0425446652386654,-0.00021743264208851087,0,3,"lfv1,residualcalib,crplus",2.0425446652386654,34.19494335619658,1.2622082850172802,33.4146069759752,15.71210765838623
0.81,0.75<=A<0.85,1.1,1.1<=beta<1.4,0.00075834013859577,36.74534792888936,36.74458958875076,strong_cr_q4,0.2773625380427802,37.0216003306075,0.4247114062309265,12.254642486572266,0.05450141988694668,807_0.81_1.1.png,0,0,0.4489928382197732,-0.24927612846179414,1,1,lfv1,0.4489928382197732,37.193582426970536,-0.24927612846179414,36.49531346028897,7.6843743324279785
0.52,A<0.65,0.78,beta<0.8,0.012323240777817546,40.701494983038835,40.68917174226102,strong_cr_q4,0.13989857989815135,40.82830306131831,0.3743589520454407,7.453045845031738,0.0685993954539299,808_0.52_0.78.png,0,0,0.9192146473407092,-0.455752302907797,1,1,residualcalib,-0.455752302907797,40.23341943935322,0.9192146473407092,41.608386389601726,6.792800426483154
0.73,0.65<=A<0.75,1.63,1.4<=beta<1.7,-3.143763145274647e-05,30.572572897934865,30.572604335566318,midlow_cr_q2,-0.5950964188260492,29.977125777475713,0.3611895740032196,27.640817642211914,0.03790661972016096,809_0.73_1.63.png,0,0,0.5179585011485344,-0.5950964188260492,1,2,"lfv1,residualcalib",0.5179585011485344,31.090562836714852,0.40717402735637265,30.97977836292269,10.180726051330566
0.74,0.65<=A<0.75,1.76,beta>=1.7,0.004482419601487209,19.33320864065375,19.328726221052264,weak_cr_q1,0.14899773189474885,19.48017817032105,0.5968582034111023,74.55227661132812,0.0018482173618394881,80_0.74_1.76.png,0,1,0.9491170319040378,0.004482419601487209,0,2,"lfv1,residualcalib",0.9491170319040378,20.277843252956302,0.3783522067796916,19.707078427831956,14.615008354187012
0.88,0.85<=A<0.95,1.95,beta>=1.7,0.0005656026473452869,27.481497757010903,27.480932154363558,weak_cr_q1,-0.9860868776164331,26.49474167583593,0.20608270168304443,39.53215789794922,0.03365318011492491,810_0.88_1.95.png,0,0,0.0005656026473452869,-0.9860868776164331,1,0,,-0.005706821831623188,27.475225332531934,-0.04609131862695648,27.4348408357366,15.649925231933594
0.61,A<0.65,0.62,beta<0.8,-0.002997172590404773,39.02363542576366,39.02663259835406,strong_cr_q4,0.3915898818349177,39.41804822805328,0.24608851969242096,10.045513153076172,0.049544867128133774,811_0.61_0.62.png,0,0,0.3915898818349177,-0.4487090798838125,1,1,crplus,-0.4487090798838125,38.57792351847025,-0.24204198036933633,38.784590617984726,6.745761871337891
0.81,0.75<=A<0.85,1.01,0.8<=beta<1.1,0.0001092549885903793,30.941030360989764,30.940921106001174,midlow_cr_q2,-0.14464436755103094,30.795912261083124,0.4031336307525635,26.58184814453125,0.03694949485361576,812_0.81_1.01.png,0,1,1.0072250002779874,-0.14464436755103094,0,2,"lfv1,residualcalib",0.7305936529184116,31.671514758919585,1.0072250002779874,31.94814610627916,10.903346061706543
0.58,A<0.65,1.0,0.8<=beta<1.1,-0.013897600937575305,36.408196554711495,36.42209415564907,strong_cr_q4,2.7385021807818433,39.160938232458015,0.5979011654853821,13.187941551208496,0.050947410985827446,813_0.58_1.0.png,0,1,2.7385021807818433,-0.013897600937575305,0,3,"lfv1,residualcalib,crplus",1.5694446031886287,37.9915387588377,1.3863883597843198,37.80848251543339,8.058432579040527
0.74,0.65<=A<0.75,1.87,beta>=1.7,-0.005716400690836565,35.23740422176676,35.243120622457596,midhigh_cr_q3,0.3177278895299551,35.561386660118295,0.24331118166446686,14.147531509399414,0.057359570637345314,814_0.74_1.87.png,0,0,0.3177278895299551,-1.3374984483133971,1,1,crplus,-1.0620574773983549,34.18106314505924,-1.3374984483133971,33.9056221741442,12.574108123779297
0.97,A>=0.95,1.1,1.1<=beta<1.4,0.0011243114328678416,33.15941969497882,33.158295383545955,midhigh_cr_q3,0.8291514941267053,33.987355595732076,0.3352690041065216,19.293624877929688,0.04359560273587704,815_0.97_1.1.png,0,0,0.8291514941267053,-0.5511804610587703,1,1,crplus,0.11174882055864543,33.2700442041046,-0.5511804610587703,32.607114922487185,12.071948051452637
0.61,A<0.65,1.87,beta>=1.7,-0.010315112416300565,34.60067059344983,34.61098570586613,midhigh_cr_q3,1.7811616673349775,36.392205846277,0.3243017792701721,15.6492338180542,0.05807948298752308,816_0.61_1.87.png,0,1,1.7811616673349775,-0.056705560889859896,0,1,crplus,-0.056705560889859896,34.55428014497627,-0.05662439957882981,34.5543613062873,10.320289611816406
0.59,A<0.65,1.1,1.1<=beta<1.4,-0.0048396556751839626,36.104500417073034,36.10934007274822,strong_cr_q4,2.5020944851607467,38.61286365876433,0.6138072609901428,14.430806159973145,0.024953101761639118,817_0.59_1.1.png,0,1,2.5020944851607467,-0.0048396556751839626,0,3,"lfv1,residualcalib,crplus",1.8329841419720623,37.94232421472028,2.2230262190420973,38.332366291790315,8.022704124450684
0.52,A<0.65,0.76,beta<0.8,-0.005088152058782214,35.485816524589914,35.4909046766487,midhigh_cr_q3,4.226863820056614,39.71743912500909,0.7871388792991638,15.648649215698242,0.018832282163202763,818_0.52_0.76.png,0,1,4.226863820056614,-0.005088152058782214,0,3,"lfv1,residualcalib,crplus",3.084651296758075,38.57555597340677,2.723346020257658,38.214250696906355,7.628453731536865
0.63,A<0.65,2.0,beta>=1.7,-0.0018982974240486783,35.354575706086706,35.356474003510755,midhigh_cr_q3,-0.670128547068046,34.685984906974284,0.3394066095352173,15.44819450378418,0.03740394487977028,819_0.63_2.0.png,0,0,0.3409022347727131,-0.670128547068046,1,1,lfv1,0.3409022347727131,35.69737623828347,-0.48754071226399986,34.868933291246755,7.23173189163208
0.84,0.75<=A<0.85,1.33,1.1<=beta<1.4,-0.001543793451691755,28.151217716529263,28.152761509980955,weak_cr_q1,1.0893477329240042,29.243061957640908,0.02151932194828987,26.00070571899414,0.01992566417902708,81_0.84_1.33.png,0,0,1.2459213979922197,-0.32026865795146264,1,2,"residualcalib,crplus",-0.32026865795146264,27.832492852029493,1.2459213979922197,29.398682907973175,9.007010459899902
0.87,0.85<=A<0.95,1.24,1.1<=beta<1.4,0.00017886954545076605,33.80695589010458,33.80677702055913,midhigh_cr_q3,-0.5649701706464185,33.24134042680373,0.1667897254228592,18.66017723083496,0.03406877443194389,820_0.87_1.24.png,0,0,0.00017886954545076605,-0.7494222525190466,1,0,,-0.09464054211094464,33.71213647844819,-0.7494222525190466,33.057354768040085,7.092411518096924
0.7,0.65<=A<0.75,1.3,1.1<=beta<1.4,-0.0032101700242748166,37.15635170317536,37.159561873199635,strong_cr_q4,0.25042431284918365,37.40999604390329,0.41757702827453613,12.380436897277832,0.04795547388494015,821_0.7_1.3.png,0,0,0.2839960912060846,-0.0032101700242748166,1,0,,0.2839960912060846,37.44355796440572,0.03757323824626013,37.197135111445895,8.986642837524414
0.64,A<0.65,0.8,0.8<=beta<1.1,-0.005926055710126832,37.91467040933626,37.92059646504639,strong_cr_q4,0.7768759012888395,38.69855977894079,0.650530993938446,11.524297714233398,0.04095502197742462,822_0.64_0.8.png,0,1,2.102049927360767,-0.005926055710126832,0,3,"lfv1,residualcalib,crplus",2.102049927360767,40.022646392407154,1.4174505043038792,39.338046969350266,6.856861591339111
0.52,A<0.65,1.62,1.4<=beta<1.7,-0.004717372803241915,35.11447659118686,35.1191939639901,midhigh_cr_q3,-0.9123954241005876,34.206304348952024,0.541982889175415,16.04041290283203,0.04076775722205639,823_0.52_1.62.png,0,0,1.3234472563551662,-0.9123954241005876,1,1,lfv1,1.3234472563551662,36.442641220345266,-0.08216810256823948,35.03702586142186,7.540194988250732
0.82,0.75<=A<0.85,1.95,beta>=1.7,-0.0011798518283754333,35.828222152542246,35.82940200437062,strong_cr_q4,-0.19005832884681695,35.63918595639206,0.3698767423629761,14.09703540802002,0.0515288021415472,824_0.82_1.95.png,0,0,-0.0011798518283754333,-1.6279964220395158,1,0,,-0.2276601715687505,35.60174183280187,-1.6279964220395158,34.201405582331105,11.489039421081543
0.79,0.75<=A<0.85,0.64,beta<0.8,0.004982454614165022,35.39624999880151,35.39126754418734,midhigh_cr_q3,1.8693214290741125,37.26108324340113,0.7252573370933533,15.43776798248291,0.03869255818426609,825_0.79_0.64.png,0,1,2.809880316569121,0.004982454614165022,0,3,"lfv1,residualcalib,crplus",2.809880316569121,38.201147860756464,2.19434140588465,37.58560895007199,9.207894325256348
0.82,0.75<=A<0.85,0.58,beta<0.8,0.0046649023429523595,35.52233198759977,35.51766708525682,midhigh_cr_q3,1.5914546262108047,37.109561676066846,0.7345517873764038,15.18858814239502,0.04009021446108818,826_0.82_0.58.png,0,1,2.950499112550773,0.0046649023429523595,0,3,"lfv1,residualcalib,crplus",2.950499112550773,38.46816619780759,1.8934750551877215,37.41114214044454,9.478172302246094
0.72,0.65<=A<0.75,0.85,0.8<=beta<1.1,0.005707486451996147,35.32255838820193,35.31685090174993,midhigh_cr_q3,1.6575083110002495,36.975321120960956,0.7527756690979004,15.555108070373535,0.03754505328834057,827_0.72_0.85.png,0,1,3.1728146711438825,0.005707486451996147,0,3,"lfv1,residualcalib,crplus",3.1728146711438825,38.48966557289381,2.3364853988219068,37.65333630057184,10.322078704833984
0.63,A<0.65,0.64,beta<0.8,0.007970742184369328,37.606099844129744,37.598129101945375,strong_cr_q4,2.2570762565296434,39.85571939323589,0.8053878545761108,11.810683250427246,0.03650782071053982,828_0.63_0.64.png,0,1,3.949907310336478,0.007970742184369328,0,3,"lfv1,residualcalib,crplus",3.949907310336478,41.54803641228185,3.1407614467546097,40.738890548699985,9.687472343444824
0.92,0.85<=A<0.95,1.57,1.4<=beta<1.7,0.004732563043219784,34.5942145431483,34.58948198010508,midhigh_cr_q3,1.6599780763937773,36.24923387257367,0.6827683448791504,16.291885375976562,0.04330621473491192,829_0.92_1.57.png,0,1,2.358941781492092,0.004732563043219784,0,3,"lfv1,residualcalib,crplus",2.358941781492092,36.94842376159717,1.6256643565404474,36.215146336645525,11.35869026184082
0.83,0.75<=A<0.85,1.9,beta>=1.7,-0.001456615597334121,27.550697455156488,27.552154070753822,weak_cr_q1,1.440496534319422,28.989003225326098,0.312300443649292,27.796884536743164,0.02359164971858263,82_0.83_1.9.png,0,1,1.440496534319422,-0.001456615597334121,0,3,"lfv1,residualcalib,crplus",0.34971480219375906,27.90186887294758,0.6259018335077471,28.17805590426157,13.39687728881836
0.58,A<0.65,1.52,1.4<=beta<1.7,0.003772208764196705,37.00788457567706,37.004112366912864,strong_cr_q4,1.0759546450981148,38.08019065983941,0.48515602946281433,12.587702751159668,0.034149810671806335,830_0.58_1.52.png,0,1,1.0759546450981148,0.003772208764196705,0,3,"lfv1,residualcalib,crplus",1.0570565453377014,38.061168912250565,0.7598534429177022,37.763965809830566,5.627603054046631
0.8,0.75<=A<0.85,1.88,beta>=1.7,0.004366977437243236,35.092810744901826,35.08844376746458,midhigh_cr_q3,1.6163269554835509,36.70562051095676,0.6239638328552246,15.392106056213379,0.044065261259675026,831_0.8_1.88.png,0,1,1.8289605031017757,0.004366977437243236,0,3,"lfv1,residualcalib,crplus",1.8289605031017757,36.91740427056636,1.7168695182165266,36.80531328568111,10.884062767028809
0.91,0.85<=A<0.95,1.78,beta>=1.7,0.004401462350863028,34.08991009737329,34.08550863502243,midhigh_cr_q3,1.8432563551098866,35.92914936524827,0.7021201848983765,17.261659622192383,0.04395878314971924,832_0.91_1.78.png,0,1,2.5588405191011176,0.004401462350863028,0,3,"lfv1,residualcalib,crplus",2.5588405191011176,36.644349154123546,1.7345716571146923,35.82008029213712,12.621963500976562
0.84,0.75<=A<0.85,0.74,beta<0.8,0.0036576366077980538,38.1211942107071,38.117536574099304,strong_cr_q4,1.3132188005336332,39.42915090511603,0.42756539583206177,11.089956283569336,0.06088111735880375,833_0.84_0.74.png,0,1,1.3132188005336332,0.0036576366077980538,0,3,"lfv1,residualcalib,crplus",0.7855971208432848,38.90313369494259,1.2063854945295134,39.32392206862882,5.463160514831543
1.0,A>=0.95,1.28,1.1<=beta<1.4,0.0022999902506626313,32.21168617595587,32.209386185705206,midlow_cr_q2,1.7832419650073277,33.99187857252365,0.6570757627487183,22.33443832397461,0.04837575927376747,834_1.0_1.28.png,0,1,2.1593816033805524,0.0022999902506626313,0,3,"lfv1,residualcalib,crplus",2.1593816033805524,34.36876778908576,1.3461684823032982,33.555554668008504,12.33867073059082
0.92,0.85<=A<0.95,1.87,beta>=1.7,0.002154153439008155,34.9885418536264,34.98638770018739,midhigh_cr_q3,0.49978308140161687,35.48692032968533,0.5080500245094299,15.608429908752441,0.061709048226475716,835_0.92_1.87.png,0,0,0.533975262315785,-1.4732539766890085,1,2,"lfv1,crplus",0.533975262315785,35.52036296250318,-1.4732539766890085,33.513133723498385,12.787899017333984
0.77,0.75<=A<0.85,0.51,beta<0.8,0.006087950152796395,40.6999246812055,40.693836731052706,strong_cr_q4,1.2922618227449334,41.985934323356474,0.33530011773109436,8.129842758178711,0.06594809703528881,836_0.77_0.51.png,0,1,1.2922618227449334,-0.061668904241010125,0,2,"lfv1,crplus",0.40833072490042355,41.10216745595313,-0.061668904241010125,40.632167826811695,4.037369251251221
0.58,A<0.65,1.79,beta>=1.7,-0.010233777020793866,34.891572113033426,34.90180589005422,midhigh_cr_q3,-3.6131662970312384,31.288017149853697,-0.08684752881526947,15.559761047363281,0.0474610086530447,837_0.58_1.79.png,0,0,-0.010233777020793866,-3.6850090271849183,1,0,,-1.5405288640463297,33.36127702600789,-3.6850090271849183,31.2167968628693,9.105488777160645
0.95,A>=0.95,1.3,1.1<=beta<1.4,0.00488697516871639,33.3891479624408,33.384260987272086,midhigh_cr_q3,0.335933520049565,33.72039178749827,0.046547386795282364,19.135208129882812,0.04334636218845844,838_0.95_1.3.png,0,0,0.335933520049565,-1.5039567074984923,1,1,crplus,-1.5039567074984923,31.880304279773593,-0.48002214901062956,32.904238838261456,13.082357406616211
0.64,A<0.65,0.83,0.8<=beta<1.1,-0.011569233128817302,39.120064736507004,39.13163396963582,strong_cr_q4,0.1386436384858385,39.27004683183329,0.4285987615585327,9.440131187438965,0.055376237258315086,839_0.64_0.83.png,0,1,0.6622212888474053,-0.011569233128817302,0,1,lfv1,0.6622212888474053,39.79385525848323,0.1087616838913803,39.2403956535272,5.640320777893066
0.9,0.85<=A<0.95,0.57,beta<0.8,-0.0008186968760703905,28.596217605535873,28.597036302411944,weak_cr_q1,1.197189535382929,29.793486551782458,0.18410663306713104,24.6053524017334,0.02062245551496744,83_0.9_0.57.png,0,1,1.4209850052633506,-0.0008186968760703905,0,2,"residualcalib,crplus",0.2165195144265013,28.813555816838445,1.4209850052633506,30.018021307675294,7.406278610229492
0.73,0.65<=A<0.75,1.28,1.1<=beta<1.4,-0.004480705721682909,36.51458599695518,36.51906670267686,strong_cr_q4,-0.46390734373221676,36.05456595463587,0.23247797787189484,12.899166107177734,0.049681853502988815,840_0.73_1.28.png,0,0,-0.004480705721682909,-0.5176992824174675,1,0,,-0.5176992824174675,36.00136742025939,-0.11143837098239828,36.40762833169446,8.490585327148438
0.56,A<0.65,0.7,beta<0.8,0.008595831713392954,41.1789963313514,41.170400499638006,strong_cr_q4,1.3144690753598383,42.485728972302745,0.6196033358573914,7.510817050933838,0.05418175831437111,841_0.56_0.7.png,0,1,1.6066733252368053,0.008595831713392954,0,2,"lfv1,crplus",1.6066733252368053,42.77707382487481,0.2173507347196022,41.38775123435761,5.5318779945373535
0.85,0.85<=A<0.95,1.49,1.4<=beta<1.7,0.0024669712159948176,32.73269152058356,32.73022454936756,midhigh_cr_q3,2.7465562217472623,35.4772339477021,0.5723404288291931,21.132673263549805,0.042854178696870804,842_0.85_1.49.png,0,1,2.7465562217472623,0.0024669712159948176,0,3,"lfv1,residualcalib,crplus",1.4833529497299907,34.21357749909755,1.4066217618410093,34.13684631120857,13.853189468383789
0.54,A<0.65,1.62,1.4<=beta<1.7,0.00863997141006223,37.049726646304094,37.04108667489403,strong_cr_q4,1.6212432629651872,38.66317192622903,0.6371141076087952,12.372297286987305,0.05046081356704235,843_0.54_1.62.png,0,0,1.8318214379253135,-0.4202442438499787,1,2,"lfv1,crplus",1.8318214379253135,38.872908112819346,-0.4202442438499787,36.62084243104405,8.58558177947998
0.65,0.65<=A<0.75,0.6,beta<0.8,0.006595770417696656,39.941590037357024,39.93499426693933,strong_cr_q4,1.4868201558274308,41.423525332661086,0.5286596417427063,8.905712127685547,0.05366591550409794,844_0.65_0.6.png,0,1,1.4868201558274308,0.006595770417696656,0,3,"lfv1,residualcalib,crplus",1.1938436679699862,41.12883793490931,0.8492001931695938,40.78419446010892,5.120851993560791
0.65,0.65<=A<0.75,1.14,1.1<=beta<1.4,0.002181287813016297,37.43281116685248,37.430629879039465,strong_cr_q4,0.22590235718465124,37.65671586297085,0.5336424708366394,11.917372703552246,0.04459571838378906,845_0.65_1.14.png,0,0,0.7194637871085519,-1.3381922080372277,1,1,lfv1,0.7194637871085519,38.15009366614802,-1.3381922080372277,36.09243767100224,10.245503425598145
0.6,A<0.65,1.35,1.1<=beta<1.4,0.003204723272403953,37.53423277484439,37.53102805157199,strong_cr_q4,-0.6678017513728634,36.86371777627648,0.4285956025123596,11.725813865661621,0.040520867332816124,846_0.6_1.35.png,0,0,0.003204723272403953,-1.0360856760682822,1,0,,-0.07358990516737407,37.45743814640461,-1.0360856760682822,36.494942375503705,10.075606346130371
0.59,A<0.65,0.93,0.8<=beta<1.1,0.0007064006765205022,39.351072671477226,39.350366270800706,strong_cr_q4,-0.49300519885763805,38.85786582650209,0.37326619029045105,9.426097869873047,0.0438027810305357,847_0.59_0.93.png,0,0,0.0007064006765205022,-2.4681016448865236,1,0,,-0.05101949519212923,39.299346775608576,-2.4681016448865236,36.88226462591418,7.053329944610596
0.68,0.65<=A<0.75,0.53,beta<0.8,0.0007736459053404587,40.53047531112779,40.52970166522245,strong_cr_q4,-0.19948549508764302,40.33039894805789,0.5014607906341553,8.14844799041748,0.04268980957567692,848_0.68_0.53.png,0,0,0.7955998194887428,-2.827256207504874,1,1,lfv1,0.7955998194887428,41.32530148471119,-2.827256207504874,37.70244545771757,6.034313678741455
0.69,0.65<=A<0.75,1.0,0.8<=beta<1.1,-0.0038708424012696696,37.13996178676236,37.14383262916363,strong_cr_q4,0.5691567385280791,37.71283745358118,0.17257435619831085,12.41490650177002,0.037603327073156834,849_0.69_1.0.png,0,0,0.5691567385280791,-0.5669022161974837,1,1,crplus,-0.5669022161974837,36.57693041296615,-0.30845033804054367,36.83538229112309,7.45134162902832
0.62,A<0.65,1.05,0.8<=beta<1.1,0.0010773897701525925,31.308005704762806,31.306928314992653,midlow_cr_q2,0.1830614063738487,31.490460747612957,0.5300955772399902,17.153419494628906,0.042321790009737015,84_0.62_1.05.png,0,1,1.6062742612460355,0.0010773897701525925,0,1,lfv1,1.6062742612460355,32.91320257623869,0.5104016625608203,31.817329977553474,8.87393569946289
0.52,A<0.65,0.65,beta<0.8,-0.009869353508221934,39.785119099587256,39.79498845309548,strong_cr_q4,-0.08596737447206948,39.70886464401004,0.28071779012680054,8.942471504211426,0.031838711351156235,850_0.52_0.65.png,0,1,0.6157043457945335,-0.08596737447206948,0,1,residualcalib,-0.04939907724844517,39.74558937584703,0.6157043457945335,40.41069279889001,5.166718006134033
0.77,0.75<=A<0.85,1.87,beta>=1.7,-0.0029265400551352627,33.39290756434412,33.395834104399256,midhigh_cr_q3,0.5267286193933529,33.922451944979656,0.12505510449409485,19.36107063293457,0.03017499390989542,851_0.77_1.87.png,0,0,0.5267286193933529,-0.6021499521659024,1,1,crplus,-0.6021499521659024,32.793684152233354,-0.4611583412341389,32.93467576316512,10.609978675842285
0.78,0.75<=A<0.85,1.79,beta>=1.7,-0.0027522733412794764,33.23593064693518,33.23868292027646,midhigh_cr_q3,0.43611034411410543,33.675470612882606,0.13049113750457764,19.76007843017578,0.030063453130424023,852_0.78_1.79.png,0,0,0.43611034411410543,-0.5084498387321119,1,1,crplus,-0.5084498387321119,32.73023308154435,-0.4433053655110939,32.795377554765366,10.336030960083008
1.0,A>=0.95,1.75,beta>=1.7,-0.0014452387216934426,26.941450361864412,26.942895600586105,weak_cr_q1,-1.2476732480668282,25.6954419308652,-0.1600942611694336,42.084442138671875,0.02197153866291046,853_1.0_1.75.png,0,0,-0.0014452387216934426,-1.620019393108457,1,0,,-1.620019393108457,25.32287620747765,-0.6961548940306947,26.24674070655541,22.68964958190918
0.72,0.65<=A<0.75,1.32,1.1<=beta<1.4,-0.002819483702058534,30.60985207315822,30.612671556860278,midlow_cr_q2,0.48739582135889137,31.10103536998437,0.33622100949287415,27.304733276367188,0.019540173932909966,854_0.72_1.32.png,0,1,0.48739582135889137,-0.002819483702058534,0,1,lfv1,0.44286001765650695,31.055531574516785,0.08265673021413278,30.69532828707441,9.878312110900879
0.94,0.85<=A<0.95,1.42,1.4<=beta<1.7,-0.0019509345678088152,27.88114530046763,27.88309623503544,weak_cr_q1,-1.1157351772263056,26.767924396431315,-0.17502076923847198,37.82583999633789,0.019221043214201927,855_0.94_1.42.png,0,0,-0.0019509345678088152,-1.4816369032761365,1,0,,-1.4816369032761365,26.401459331759302,-0.8609631306935803,27.022133104341858,18.53049087524414
0.91,0.85<=A<0.95,1.07,0.8<=beta<1.1,-0.0020420030896737273,28.630422191064998,28.63246419415467,weak_cr_q1,-0.7193163063330026,27.913608439624337,-0.048874713480472565,34.68312072753906,0.01794663444161415,856_0.91_1.07.png,0,0,-0.0020420030896737273,-0.833761489307971,1,0,,-0.833761489307971,27.7987027048467,-0.6759902443195536,27.956473949835118,14.427497863769531
0.8,0.75<=A<0.85,1.07,0.8<=beta<1.1,-0.011099887175973322,36.155681159365926,36.1667810465419,strong_cr_q4,1.6310514223405406,37.798212628503805,0.6766871809959412,12.782339096069336,0.05184880457818508,857_0.8_1.07.png,0,1,1.8631032712873576,-0.011099887175973322,0,3,"lfv1,residualcalib,crplus",1.4238004986483617,37.59058154519026,1.8631032712873576,38.02988431782926,14.137314796447754
0.8,0.75<=A<0.85,1.72,beta>=1.7,-0.009412025806774693,34.08331993207503,34.0927319578818,midhigh_cr_q3,2.0441222221160373,36.13806221003025,0.6800296306610107,16.437938690185547,0.0547057781368494,858_0.8_1.72.png,0,1,2.0441222221160373,-0.009412025806774693,0,3,"lfv1,residualcalib,crplus",0.5761176292408265,34.66884958712263,1.8002829366454307,35.893014894527234,20.877574920654297
0.97,A>=0.95,1.76,beta>=1.7,0.003450587344897116,30.507605752032468,30.50415516468757,midlow_cr_q2,0.673757740818246,31.179333537226846,0.6900820732116699,25.98682975769043,0.043429285287857056,859_0.97_1.76.png,0,1,2.27490423405958,0.003450587344897116,0,3,"lfv1,residualcalib,crplus",1.9549073730427544,32.459062537730325,2.27490423405958,32.77905939874715,25.570980072021484
0.81,0.75<=A<0.85,1.32,1.1<=beta<1.4,-0.008545077425338832,32.4974790163748,32.506024093800136,midhigh_cr_q3,-5.497655358795171,27.009710418924456,-0.12212374806404114,15.276802062988281,0.015180854592472315,85_0.81_1.32.png,0,0,-0.008545077425338832,-5.497655358795171,1,0,,-2.832509748143984,29.67351434565615,-4.011396075723365,28.49462801807677,12.692368507385254
0.84,0.75<=A<0.85,0.88,0.8<=beta<1.1,-0.010104896477471925,36.14848857568613,36.1585934721636,strong_cr_q4,1.0771163400895105,37.236386257475274,0.6627864241600037,13.034340858459473,0.049189694225788116,860_0.84_0.88.png,0,1,2.0620873545067084,-0.010104896477471925,0,3,"lfv1,residualcalib,crplus",2.0620873545067084,38.22068082667031,1.9998264207224565,38.15841989288606,11.170783996582031
0.58,A<0.65,1.68,1.4<=beta<1.7,-0.009092813201888816,34.03986820767601,34.0489610208779,midhigh_cr_q3,1.8589188376717232,35.90746887921407,0.39710015058517456,17.200149536132812,0.04695378616452217,861_0.58_1.68.png,0,1,1.8589188376717232,-0.009092813201888816,0,3,"lfv1,residualcalib,crplus",0.7677712856582914,34.81673230653619,1.2469959902738452,35.29595701115174,7.764240741729736
